time,h_s,h_max,t_p
2025-01-02T18:30:00,0.318,0.473,8.192
2025-01-02T19:00:00,0.313,0.517,9.638
2025-01-02T19:30:00,0.329,0.487,9.638
2025-01-02T20:00:00,0.317,0.527,8.623
2025-01-02T20:30:00,0.324,0.523,9.638
2025-01-02T21:00:00,0.334,0.533,9.102
2025-01-02T21:30:00,0.341,0.575,8.623
2025-01-02T22:00:00,0.35,0.745,9.102
2025-01-02T22:30:00,0.368,0.676,9.102
2025-01-02T23:00:00,0.383,0.623,8.192
2025-01-02T23:30:00,0.396,0.557,8.192
2025-01-03T00:00:00,0.432,0.685,3.641
2025-01-03T00:30:00,0.448,0.678,9.638
2025-01-03T01:00:00,0.47,0.933,3.81
2025-01-03T01:30:00,0.504,0.907,3.901
2025-01-03T02:00:00,0.498,0.821,8.623
2025-01-03T02:30:00,0.497,1.204,8.192
2025-01-03T03:00:00,0.514,0.853,8.623
2025-01-03T03:30:00,0.526,0.899,9.102
2025-01-03T04:00:00,0.543,0.901,8.623
2025-01-03T04:30:00,0.544,0.883,7.802
2025-01-03T05:00:00,0.553,0.902,8.192
2025-01-03T05:30:00,0.519,0.917,5.851
2025-01-03T06:00:00,0.497,0.938,7.802
2025-01-03T06:30:00,0.483,0.685,3.641
2025-01-03T07:00:00,0.462,0.715,6.302
2025-01-03T07:30:00,0.434,0.716,7.802
2025-01-03T08:00:00,0.435,0.78,4.965
2025-01-03T08:30:00,0.415,0.664,7.123
2025-01-03T09:00:00,0.405,0.644,4.201
2025-01-03T09:30:00,0.449,0.773,9.638
2025-01-03T10:00:00,0.467,0.809,6.302
2025-01-03T10:30:00,0.515,0.868,5.461
2025-01-03T11:00:00,0.546,0.933,6.554
2025-01-03T11:30:00,0.489,0.856,5.461
2025-01-03T12:00:00,0.48,0.751,5.65
2025-01-03T12:30:00,0.475,0.807,7.447
2025-01-03T13:00:00,0.45,0.828,5.461
2025-01-03T13:30:00,0.46,0.793,4.965
2025-01-03T14:00:00,0.488,0.705,6.302
2025-01-03T14:30:00,0.496,0.848,7.447
2025-01-03T15:00:00,0.504,0.934,8.192
2025-01-03T15:30:00,0.486,0.795,6.302
2025-01-03T16:00:00,0.461,0.907,6.554
2025-01-03T16:30:00,0.448,0.913,6.068
2025-01-03T17:00:00,0.433,0.693,6.068
2025-01-03T17:30:00,0.39,0.796,5.285
2025-01-03T18:00:00,0.407,0.637,5.851
2025-01-03T18:30:00,0.4,0.598,10.24
2025-01-03T19:00:00,0.435,0.7,5.851
2025-01-03T19:30:00,0.442,0.695,5.65
2025-01-03T20:00:00,0.474,0.96,5.851
2025-01-03T20:30:00,0.491,0.79,6.068
2025-01-03T21:00:00,0.469,0.798,5.851
2025-01-03T21:30:00,0.446,0.723,5.851
2025-01-03T22:00:00,0.43,0.787,4.965
2025-01-03T22:30:00,0.435,0.722,5.461
2025-01-03T23:00:00,0.398,0.575,6.068
2025-01-03T23:30:00,0.407,0.599,5.461
2025-01-04T00:00:00,0.399,0.677,6.554
2025-01-04T00:30:00,0.363,0.559,4.965
2025-01-04T01:00:00,0.36,0.591,4.819
2025-01-04T01:30:00,0.38,0.637,6.068
2025-01-04T02:00:00,0.386,0.578,4.819
2025-01-04T02:30:00,0.368,0.568,5.851
2025-01-04T03:00:00,0.382,0.582,6.554
2025-01-04T03:30:00,0.393,0.612,4.681
2025-01-04T04:00:00,0.391,0.605,5.65
2025-01-04T04:30:00,0.426,0.714,5.285
2025-01-04T05:00:00,0.42,0.638,5.851
2025-01-04T05:30:00,0.425,0.774,5.285
2025-01-04T06:00:00,0.452,0.803,6.554
2025-01-04T06:30:00,0.472,0.738,5.285
2025-01-04T07:00:00,0.47,0.712,4.965
2025-01-04T07:30:00,0.451,0.71,6.554
2025-01-04T08:00:00,0.396,0.693,7.802
2025-01-04T08:30:00,0.372,0.675,7.802
2025-01-04T09:00:00,0.403,0.615,5.461
2025-01-04T09:30:00,0.395,0.584,4.819
2025-01-04T10:00:00,0.401,0.663,5.461
2025-01-04T10:30:00,0.387,0.566,7.802
2025-01-04T11:00:00,0.352,0.616,4.965
2025-01-04T11:30:00,0.292,0.547,6.302
2025-01-04T12:00:00,0.325,0.553,4.965
2025-01-04T12:30:00,0.358,0.617,6.827
2025-01-04T13:00:00,0.402,0.637,7.447
2025-01-04T13:30:00,0.438,0.746,7.802
2025-01-04T14:00:00,0.465,0.731,7.123
2025-01-04T14:30:00,0.514,0.844,3.151
2025-01-04T15:00:00,0.573,0.905,2.128
2025-01-04T15:30:00,0.584,0.875,3.413
2025-01-04T16:00:00,0.52,0.871,2.023
2025-01-04T16:30:00,0.448,0.779,4.965
2025-01-04T17:00:00,0.438,0.848,4.819
2025-01-04T17:30:00,0.404,0.61,5.12
2025-01-04T18:00:00,0.378,0.564,1.725
2025-01-04T18:30:00,0.348,0.633,1.689
2025-01-04T19:00:00,0.33,0.563,4.965
2025-01-04T19:30:00,0.313,0.477,4.681
2025-01-04T20:00:00,0.289,0.466,5.65
2025-01-04T20:30:00,0.277,0.567,5.285
2025-01-04T21:00:00,0.278,0.52,4.965
2025-01-04T21:30:00,0.28,0.453,2.521
2025-01-04T22:00:00,0.284,0.454,2.445
2025-01-04T22:30:00,0.297,0.503,2.56
2025-01-04T23:00:00,0.291,0.462,4.428
2025-01-04T23:30:00,0.29,0.494,4.428
2025-01-05T00:00:00,0.281,0.467,4.819
2025-01-05T00:30:00,0.296,0.437,5.461
2025-01-05T01:00:00,0.294,0.455,2.445
2025-01-05T01:30:00,0.307,0.574,2.686
2025-01-05T02:00:00,0.298,0.566,2.56
2025-01-05T02:30:00,0.299,0.458,2.482
2025-01-05T03:00:00,0.28,0.436,5.851
2025-01-05T03:30:00,0.261,0.437,5.285
2025-01-05T04:00:00,0.296,0.438,9.638
2025-01-05T04:30:00,0.339,0.584,5.12
2025-01-05T05:00:00,0.357,0.685,5.851
2025-01-05T05:30:00,0.359,0.569,4.819
2025-01-05T06:00:00,0.353,0.649,5.12
2025-01-05T06:30:00,0.363,0.681,5.851
2025-01-05T07:00:00,0.364,0.562,6.302
2025-01-05T07:30:00,0.356,0.594,6.827
2025-01-05T08:00:00,0.354,0.538,5.65
2025-01-05T08:30:00,0.366,0.594,3.996
2025-01-05T09:00:00,0.415,0.619,3.641
2025-01-05T09:30:00,0.391,0.615,5.851
2025-01-05T10:00:00,0.363,0.608,5.285
2025-01-05T10:30:00,0.371,0.589,5.65
2025-01-05T11:00:00,0.361,0.655,5.461
2025-01-05T11:30:00,0.347,0.565,5.461
2025-01-05T12:00:00,0.341,0.555,5.461
2025-01-05T12:30:00,0.363,0.589,6.554
2025-01-05T13:00:00,0.427,0.76,5.461
2025-01-05T13:30:00,0.452,0.883,3.486
2025-01-05T14:00:00,0.442,0.81,4.428
2025-01-05T14:30:00,0.456,0.764,4.096
2025-01-05T15:00:00,0.451,0.701,3.996
2025-01-05T15:30:00,0.475,0.72,5.12
2025-01-05T16:00:00,0.492,0.769,3.344
2025-01-05T16:30:00,0.431,0.667,2.979
2025-01-05T17:00:00,0.47,0.781,2.874
2025-01-05T17:30:00,0.483,0.803,3.562
2025-01-05T18:00:00,0.409,0.667,3.901
2025-01-05T18:30:00,0.419,0.665,4.201
2025-01-05T19:00:00,0.432,0.726,3.901
2025-01-05T19:30:00,0.471,0.914,3.562
2025-01-05T20:00:00,0.464,0.792,3.213
2025-01-05T20:30:00,0.447,0.746,6.827
2025-01-05T21:00:00,0.467,0.732,4.201
2025-01-05T21:30:00,0.477,0.837,4.096
2025-01-05T22:00:00,0.518,0.842,4.428
2025-01-05T22:30:00,0.738,1.312,4.201
2025-01-05T23:00:00,0.814,1.325,5.851
2025-01-05T23:30:00,0.767,1.373,5.65
2025-01-06T00:00:00,0.72,1.148,4.965
2025-01-06T00:30:00,0.639,0.934,6.068
2025-01-06T01:00:00,0.658,1.047,5.461
2025-01-06T01:30:00,0.679,1.11,6.554
2025-01-06T02:00:00,0.677,1.061,6.554
2025-01-06T02:30:00,0.681,1.053,7.123
2025-01-06T03:00:00,0.606,1.013,6.554
2025-01-06T03:30:00,0.593,1.067,6.302
2025-01-06T04:00:00,0.557,1.063,6.302
2025-01-06T04:30:00,0.567,0.971,7.447
2025-01-06T05:00:00,0.607,0.957,7.123
2025-01-06T05:30:00,0.613,1.045,7.802
2025-01-06T06:00:00,0.583,0.909,7.123
2025-01-06T06:30:00,0.6,1.128,7.802
2025-01-06T07:00:00,0.622,1.002,8.623
2025-01-06T07:30:00,0.605,0.93,8.623
2025-01-06T08:00:00,0.641,1.072,12.603
2025-01-06T08:30:00,0.591,0.952,11.703
2025-01-06T09:00:00,0.602,1.006,6.554
2025-01-06T09:30:00,0.569,0.996,5.851
2025-01-06T10:00:00,0.589,0.872,6.068
2025-01-06T10:30:00,0.537,0.864,5.65
2025-01-06T11:00:00,0.512,0.809,12.603
2025-01-06T11:30:00,0.525,0.85,6.068
2025-01-06T12:00:00,0.531,0.838,10.923
2025-01-06T12:30:00,0.54,0.779,10.923
2025-01-06T13:00:00,0.554,0.921,5.851
2025-01-06T13:30:00,0.507,0.822,10.923
2025-01-06T14:00:00,0.495,0.746,5.285
2025-01-06T14:30:00,0.518,0.773,5.65
2025-01-06T15:00:00,0.505,0.857,5.851
2025-01-06T15:30:00,0.493,0.722,6.554
2025-01-06T16:00:00,0.538,0.781,4.965
2025-01-06T16:30:00,0.518,0.855,5.65
2025-01-06T17:00:00,0.561,1.051,5.851
2025-01-06T17:30:00,0.529,0.966,5.461
2025-01-06T18:00:00,0.533,0.825,4.965
2025-01-06T18:30:00,0.502,0.812,5.65
2025-01-06T19:00:00,0.487,0.74,6.068
2025-01-06T19:30:00,0.472,0.818,5.851
2025-01-06T20:00:00,0.511,0.863,4.312
2025-01-06T20:30:00,0.48,0.819,5.285
2025-01-06T21:00:00,0.493,0.795,5.461
2025-01-06T21:30:00,0.432,0.752,6.302
2025-01-06T22:00:00,0.442,0.758,6.554
2025-01-06T22:30:00,0.435,0.816,5.12
2025-01-06T23:00:00,0.434,0.591,5.65
2025-01-06T23:30:00,0.428,0.665,5.285
2025-01-07T00:00:00,0.422,0.717,6.302
2025-01-07T00:30:00,0.421,0.729,5.461
2025-01-07T01:00:00,0.414,0.609,5.12
2025-01-07T01:30:00,0.431,0.733,5.65
2025-01-07T02:00:00,0.405,0.705,5.285
2025-01-07T02:30:00,0.387,0.566,4.965
2025-01-07T03:00:00,0.384,0.674,5.461
2025-01-07T03:30:00,0.373,0.561,5.65
2025-01-07T04:00:00,0.373,0.555,5.851
2025-01-07T04:30:00,0.354,0.638,5.285
2025-01-07T05:00:00,0.365,0.612,10.24
2025-01-07T05:30:00,0.323,0.507,10.24
2025-01-07T06:00:00,0.324,0.461,5.12
2025-01-07T06:30:00,0.324,0.525,8.623
2025-01-07T07:00:00,0.362,0.673,5.65
2025-01-07T07:30:00,0.425,0.649,5.461
2025-01-07T08:00:00,0.456,0.768,7.447
2025-01-07T08:30:00,0.474,0.812,9.638
2025-01-07T09:00:00,0.441,0.699,9.638
2025-01-07T09:30:00,0.437,0.687,4.201
2025-01-07T10:00:00,0.405,0.654,8.192
2025-01-07T10:30:00,0.392,0.662,8.192
2025-01-07T11:00:00,0.366,0.668,9.102
2025-01-07T11:30:00,0.347,0.492,8.192
2025-01-07T12:00:00,0.449,0.837,3.213
2025-01-07T12:30:00,0.545,0.898,4.096
2025-01-07T13:00:00,0.575,1.111,4.312
2025-01-07T13:30:00,0.548,0.985,4.201
2025-01-07T14:00:00,0.588,1.049,4.312
2025-01-07T14:30:00,0.568,0.851,3.996
2025-01-07T15:00:00,0.57,0.902,4.551
2025-01-07T15:30:00,0.572,0.836,4.201
2025-01-07T16:00:00,0.582,0.933,4.428
2025-01-07T16:30:00,0.565,0.962,4.201
2025-01-07T17:00:00,0.592,0.961,4.096
2025-01-07T17:30:00,0.575,0.869,3.996
2025-01-07T18:00:00,0.64,1.139,4.096
2025-01-07T18:30:00,0.607,1.116,3.724
2025-01-07T19:00:00,0.526,0.771,4.201
2025-01-07T19:30:00,0.521,0.854,4.312
2025-01-07T20:00:00,0.482,0.759,4.551
2025-01-07T20:30:00,0.459,0.804,3.486
2025-01-07T21:00:00,0.497,0.906,3.034
2025-01-07T21:30:00,0.478,0.797,3.562
2025-01-07T22:00:00,0.478,0.739,3.641
2025-01-07T22:30:00,0.455,0.699,7.802
2025-01-07T23:00:00,0.512,0.931,4.965
2025-01-07T23:30:00,0.544,0.789,8.623
2025-01-08T00:00:00,0.489,0.856,9.102
2025-01-08T00:30:00,0.52,0.764,9.102
2025-01-08T01:00:00,0.499,0.771,8.623
2025-01-08T01:30:00,0.494,0.752,4.428
2025-01-08T02:00:00,0.499,0.841,8.623
2025-01-08T02:30:00,0.464,0.8,9.102
2025-01-08T03:00:00,0.446,0.744,8.623
2025-01-08T03:30:00,0.449,0.838,9.102
2025-01-08T04:00:00,0.462,0.729,9.102
2025-01-08T04:30:00,0.498,0.817,2.979
2025-01-08T05:00:00,0.493,0.87,4.965
2025-01-08T05:30:00,0.57,0.841,4.428
2025-01-08T06:00:00,0.65,1.043,2.308
2025-01-08T06:30:00,0.536,0.885,3.151
2025-01-08T07:00:00,0.493,0.919,9.102
2025-01-08T07:30:00,0.505,0.822,3.091
2025-01-08T08:00:00,0.482,0.858,3.724
2025-01-08T08:30:00,0.46,0.715,3.277
2025-01-08T09:00:00,0.473,0.895,3.486
2025-01-08T09:30:00,0.441,0.751,3.486
2025-01-08T10:00:00,0.385,0.576,8.623
2025-01-08T10:30:00,0.403,0.578,16.384
2025-01-08T11:00:00,0.434,0.728,16.384
2025-01-08T11:30:00,0.438,0.656,16.384
2025-01-08T12:00:00,0.441,0.822,16.384
2025-01-08T12:30:00,0.468,0.684,16.384
2025-01-08T13:00:00,0.559,0.837,16.384
2025-01-08T13:30:00,0.634,1.18,16.384
2025-01-08T14:00:00,0.657,1.024,16.384
2025-01-08T14:30:00,0.692,1.076,16.384
2025-01-08T15:00:00,0.694,1.155,16.384
2025-01-08T15:30:00,0.707,1.208,16.384
2025-01-08T16:00:00,0.831,1.486,5.285
2025-01-08T16:30:00,0.817,1.577,4.965
2025-01-08T17:00:00,0.85,1.444,4.551
2025-01-08T17:30:00,0.793,1.262,4.965
2025-01-08T18:00:00,0.683,1.087,16.384
2025-01-08T18:30:00,0.704,1.094,16.384
2025-01-08T19:00:00,0.696,1.117,16.384
2025-01-08T19:30:00,0.668,0.986,16.384
2025-01-08T20:00:00,0.678,1.303,16.384
2025-01-08T20:30:00,0.707,1.101,16.384
2025-01-08T21:00:00,0.735,1.127,16.384
2025-01-08T21:30:00,0.755,1.103,6.068
2025-01-08T22:00:00,0.765,1.004,16.384
2025-01-08T22:30:00,0.735,1.182,5.12
2025-01-08T23:00:00,0.752,1.411,5.65
2025-01-08T23:30:00,0.745,1.296,6.068
2025-01-09T00:00:00,0.678,1.04,5.65
2025-01-09T00:30:00,0.68,1.088,16.384
2025-01-09T01:00:00,0.667,1.084,16.384
2025-01-09T01:30:00,0.712,1.19,5.65
2025-01-09T02:00:00,0.663,1.052,16.384
2025-01-09T02:30:00,0.676,1.291,16.384
2025-01-09T03:00:00,0.635,1.059,6.554
2025-01-09T03:30:00,0.635,1.016,6.068
2025-01-09T04:00:00,0.641,0.927,6.068
2025-01-09T04:30:00,0.637,0.963,16.384
2025-01-09T05:00:00,0.623,0.914,5.65
2025-01-09T05:30:00,0.615,0.971,5.285
2025-01-09T06:00:00,0.634,0.957,14.895
2025-01-09T06:30:00,0.576,0.871,5.851
2025-01-09T07:00:00,0.582,0.872,6.554
2025-01-09T07:30:00,0.549,0.853,14.895
2025-01-09T08:00:00,0.534,0.772,14.895
2025-01-09T08:30:00,0.504,0.859,16.384
2025-01-09T09:00:00,0.521,0.762,13.653
2025-01-09T09:30:00,0.51,0.714,13.653
2025-01-09T10:00:00,0.513,0.853,13.653
2025-01-09T10:30:00,0.496,0.815,13.653
2025-01-09T11:00:00,0.471,0.714,13.653
2025-01-09T11:30:00,0.509,0.946,13.653
2025-01-09T12:00:00,0.48,0.668,13.653
2025-01-09T12:30:00,0.462,0.694,13.653
2025-01-09T13:00:00,0.454,0.613,13.653
2025-01-09T13:30:00,0.488,0.74,13.653
2025-01-09T14:00:00,0.486,0.718,13.653
2025-01-09T14:30:00,0.499,0.803,13.653
2025-01-09T15:00:00,0.512,0.867,13.653
2025-01-09T15:30:00,0.515,0.785,7.123
2025-01-09T16:00:00,0.47,0.848,6.068
2025-01-09T16:30:00,0.48,0.759,13.653
2025-01-09T17:00:00,0.464,0.745,6.554
2025-01-09T17:30:00,0.463,0.732,6.827
2025-01-09T18:00:00,0.454,0.671,6.302
2025-01-09T18:30:00,0.463,0.704,5.285
2025-01-09T19:00:00,0.471,0.72,6.554
2025-01-09T19:30:00,0.469,0.817,6.554
2025-01-09T20:00:00,0.484,0.679,13.653
2025-01-09T20:30:00,0.466,0.791,6.554
2025-01-09T21:00:00,0.477,0.855,5.851
2025-01-09T21:30:00,0.493,0.819,6.827
2025-01-09T22:00:00,0.51,0.874,5.461
2025-01-09T22:30:00,0.483,0.722,8.192
